arquivo;backdrop_blur;drop_shadow;blur_pesado;shadow_pesado;font_inter;h1_font_sans;body_font_sans;nunito_preloads_ociosos;imgs_total;imgs_sem_lazy;imgs_sem_alt;imgs_sem_decoding
hi\glasgow.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\gosnell.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\gotejamento.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\guia_rapido_dispositivos.html;0;0;0;0;0;1;1;0;13;0;0;0
hi\guia_rapido_seringa_insulina.html;0;0;0;0;0;1;1;0;2;0;0;0
hi\hamilton.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\hendrich.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\humpty.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\imc.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\index.html;0;0;0;0;0;1;1;0;100;0;0;0
hi\instrumentais-cirurgicos.html;0;0;0;0;0;1;1;0;161;0;0;0
hi\insulina.html;0;0;0;0;0;1;1;0;1;0;0;0
hi\integracoes_calculadora_de_gasometria.html;0;0;0;0;0;1;1;0;2;0;0;0
hi\integracoes_classificacao_wifi.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\johns.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\jouvet.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\katz.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\lachs.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\lanss.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\lawton.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\manchester.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\mapa-do-site.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\medicamentos.html;0;0;0;0;0;1;1;0;3;0;0;0
hi\meem.html;0;0;0;0;0;1;1;0;1;0;0;0
hi\meows.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\missao.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\moca.html;0;0;0;0;0;1;1;0;1;0;0;0
hi\morse.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\nanda.html;0;0;0;0;0;1;1;0;4;0;0;0
hi\news.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\nihss.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\nips.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\norton.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\objetivo.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\ofras.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\painad.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\pelod.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\perroca.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\pews.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\politica.html;0;0;0;0;0;1;1;0;2;0;0;0
hi\prism.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\qsofa.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\ramsay.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\rancholosamigos.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\richmond.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\saps.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\sbar.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\silverman.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\sofa.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\tecnologiaverde.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\termos.html;0;0;0;0;0;1;1;0;1;0;0;0
hi\tinetti.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\waterlow.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\zarit.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\aldrete.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\apache.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\apgar.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\asa.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\balancohidrico.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\ballard.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\barthel.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\berg.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\bishop.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\bps.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\braden.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\cam.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\capurro.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\cincinnati.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\conteudos_da_pagina.html;0;0;0;0;0;1;1;0;21;0;0;0
zh\copsoq.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\copsoq3.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\cornell.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\cries.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\curb-65.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\downes.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\downton.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\elpo.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\equipamentoscc.html;0;0;0;0;0;1;1;0;15;0;0;0
zh\escalanumerica.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\escalas-de-enfermagem\centro-cirurgico\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\dor\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\funcionalidade\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\geriatria\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\gestao\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\lesao-por-pressao\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\neonatologia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\neurologia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\obstetricia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\pneumologia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\seguranca-do-paciente\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\terapia-intensiva\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\escalas-de-enfermagem\urgencia-emergencia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
zh\exames_laboratoriais.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\fale.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\fast.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\flacc.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\formulario-saep-enfermagem.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\forum-enfermagem.html;0;0;0;0;0;0;0;0;7;3;0;5
zh\four.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\fugulin.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\gasometria.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\gds.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\gestacional.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\glasgow.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\gosnell.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\gotejamento.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\guia_rapido_dispositivos.html;0;0;0;0;0;1;1;0;13;0;0;0
zh\guia_rapido_seringa_insulina.html;0;0;0;0;0;1;1;0;2;0;0;0
zh\hamilton.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\hendrich.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\humpty.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\imc.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\index.html;0;0;0;0;0;1;1;0;100;0;0;0
zh\instrumentais-cirurgicos.html;0;0;0;0;0;1;1;0;161;0;0;0
zh\insulina.html;0;0;0;0;0;1;1;0;1;0;0;0
zh\integracoes_calculadora_de_gasometria.html;0;0;0;0;0;1;1;0;2;0;0;0
zh\integracoes_classificacao_wifi.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\johns.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\jouvet.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\katz.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\lachs.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\lanss.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\lawton.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\manchester.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\mapa-do-site.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\medicamentos.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\meem.html;0;0;0;0;0;1;1;0;1;0;0;0
zh\meows.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\missao.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\moca.html;0;0;0;0;0;1;1;0;1;0;0;0
zh\morse.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\nanda.html;0;0;0;0;0;1;1;0;4;0;0;0
zh\news.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\nihss.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\nips.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\norton.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\objetivo.html;0;0;0;0;0;1;1;0;3;0;0;0
zh\ofras.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\painad.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\pelod.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\perroca.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\pews.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\politica.html;0;0;0;0;0;1;1;0;2;0;0;0
zh\prism.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\qsofa.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\ramsay.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\rancholosamigos.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\richmond.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\saps.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\sbar.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\silverman.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\sofa.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\tecnologiaverde.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\termos.html;0;0;0;0;0;1;1;0;1;0;0;0
zh\tinetti.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\waterlow.html;0;0;0;0;0;1;1;0;0;0;0;0
zh\zarit.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\aldrete.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\apache.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\apgar.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\asa.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\balancohidrico.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\ballard.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\barthel.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\berg.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\bishop.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\bps.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\braden.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\cam.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\capurro.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\cincinnati.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\conteudos_da_pagina.html;0;0;0;0;0;1;1;0;21;0;0;0
ar\copsoq.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\copsoq3.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\cornell.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\cries.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\curb-65.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\downes.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\downton.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\elpo.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\equipamentoscc.html;0;0;0;0;0;1;1;0;15;0;0;0
ar\escalanumerica.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\centro-cirurgico\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\dor\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\funcionalidade\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\geriatria\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\gestao\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\lesao-por-pressao\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\neonatologia\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\neurologia\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\obstetricia\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\pneumologia\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\seguranca-do-paciente\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\terapia-intensiva\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\escalas-de-enfermagem\urgencia-emergencia\index.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\exames_laboratoriais.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\fale.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\fast.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\flacc.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\formulario-saep-enfermagem.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\forum-enfermagem.html;0;0;0;0;0;0;0;0;7;3;0;5
ar\four.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\fugulin.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\gasometria.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\gds.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\gestacional.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\glasgow.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\gosnell.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\gotejamento.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\guia_rapido_dispositivos.html;0;0;0;0;0;1;1;0;13;0;0;0
ar\guia_rapido_seringa_insulina.html;0;0;0;0;0;1;1;0;2;0;0;0
ar\hamilton.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\hendrich.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\humpty.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\imc.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\index.html;0;0;0;0;0;1;1;0;100;0;0;0
ar\instrumentais-cirurgicos.html;0;0;0;0;0;1;1;0;161;0;0;0
ar\insulina.html;0;0;0;0;0;1;1;0;1;0;0;0
ar\integracoes_calculadora_de_gasometria.html;0;0;0;0;0;1;1;0;2;0;0;0
ar\integracoes_classificacao_wifi.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\johns.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\jouvet.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\katz.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\lachs.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\lanss.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\lawton.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\manchester.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\mapa-do-site.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\medicamentos.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\meem.html;0;0;0;0;0;1;1;0;1;0;0;0
ar\meows.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\missao.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\moca.html;0;0;0;0;0;1;1;0;1;0;0;0
ar\morse.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\nanda.html;0;0;0;0;0;1;1;0;4;0;0;0
ar\news.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\nihss.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\nips.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\norton.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\objetivo.html;0;0;0;0;0;1;1;0;3;0;0;0
ar\ofras.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\painad.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\pelod.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\perroca.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\pews.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\politica.html;0;0;0;0;0;1;1;0;2;0;0;0
ar\prism.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\qsofa.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\ramsay.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\rancholosamigos.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\richmond.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\saps.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\sbar.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\silverman.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\sofa.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\tecnologiaverde.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\termos.html;0;0;0;0;0;1;1;0;1;0;0;0
ar\tinetti.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\waterlow.html;0;0;0;0;0;1;1;0;0;0;0;0
ar\zarit.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\aldrete.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\apache.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\apgar.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\asa.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\balancohidrico.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\ballard.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\barthel.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\berg.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\bishop.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\bps.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\braden.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\cam.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\capurro.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\cincinnati.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\conteudos_da_pagina.html;0;0;0;0;0;1;1;0;21;0;0;0
ja\copsoq.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\copsoq3.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\cornell.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\cries.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\curb-65.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\downes.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\downton.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\elpo.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\equipamentoscc.html;0;0;0;0;0;1;1;0;15;0;0;0
ja\escalanumerica.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\escalas-de-enfermagem\centro-cirurgico\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\dor\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\funcionalidade\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\geriatria\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\gestao\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\lesao-por-pressao\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\neonatologia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\neurologia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\obstetricia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\pneumologia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\seguranca-do-paciente\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\terapia-intensiva\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\escalas-de-enfermagem\urgencia-emergencia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
ja\exames_laboratoriais.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\fale.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\fast.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\flacc.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\formulario-saep-enfermagem.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\forum-enfermagem.html;0;0;0;0;0;0;0;0;7;3;0;5
ja\four.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\fugulin.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\gasometria.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\gds.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\gestacional.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\glasgow.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\gosnell.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\gotejamento.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\guia_rapido_dispositivos.html;0;0;0;0;0;1;1;0;13;0;0;0
ja\guia_rapido_seringa_insulina.html;0;0;0;0;0;1;1;0;2;0;0;0
ja\hamilton.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\hendrich.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\humpty.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\imc.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\index.html;0;0;0;0;0;1;1;0;100;0;0;0
ja\instrumentais-cirurgicos.html;0;0;0;0;0;1;1;0;161;0;0;0
ja\insulina.html;0;0;0;0;0;1;1;0;1;0;0;0
ja\integracoes_calculadora_de_gasometria.html;0;0;0;0;0;1;1;0;2;0;0;0
ja\integracoes_classificacao_wifi.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\johns.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\jouvet.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\katz.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\lachs.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\lanss.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\lawton.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\manchester.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\mapa-do-site.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\medicamentos.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\meem.html;0;0;0;0;0;1;1;0;1;0;0;0
ja\meows.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\missao.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\moca.html;0;0;0;0;0;1;1;0;1;0;0;0
ja\morse.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\nanda.html;0;0;0;0;0;1;1;0;4;0;0;0
ja\news.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\nihss.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\nips.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\norton.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\objetivo.html;0;0;0;0;0;1;1;0;3;0;0;0
ja\ofras.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\painad.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\pelod.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\perroca.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\pews.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\politica.html;0;0;0;0;0;1;1;0;2;0;0;0
ja\politicadeacesibilidade.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\prism.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\qsofa.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\ramsay.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\rancholosamigos.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\richmond.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\saps.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\sbar.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\silverman.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\sofa.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\tecnologiaverde.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\termos.html;0;0;0;0;0;1;1;0;1;0;0;0
ja\tinetti.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\waterlow.html;0;0;0;0;0;1;1;0;0;0;0;0
ja\zarit.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\aldrete.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\apache.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\apgar.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\asa.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\balancohidrico.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\ballard.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\barthel.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\berg.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\bishop.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\bps.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\braden.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\cam.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\capurro.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\cincinnati.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\conteudos_da_pagina.html;0;0;0;0;0;1;1;0;21;0;0;0
ru\copsoq.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\copsoq3.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\cornell.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\cries.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\curb-65.html;0;0;0;0;0;1;1;0;0;0;0;0
ru\diagnosticosnanda.html;0;0;0;0;0;1;1;0;1;0;0;0
ru\downes.html;0;0;0;0;0;1;1;0;0;0;0;0
